,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
cg0054,9.878290578586559e-05,-0.005830679580488701,-0.00419328868416836,-0.0007270345361661614,-0.001643359656851559,-0.0006301908313125912,0.006960842273388493,0.002661949110529838,-0.00563595681097451,-0.0024160483253644204,-0.005515378483825777,-0.004362106298284948,0.0024826321488188134,-0.0029382245931003944,-0.0025155413117160393,-0.0014200166472368627,-0.0024509485646907296,-0.0028493127103515576,-2.4988653720601098e-06,0.013216267048539723
cg0055,-0.004009587984178119,-0.001392975843806635,0.00024177373470298655,0.001095062234410011,-0.003426023926789426,-1.9379400074392074e-05,0.007670674490263817,-0.0001148686421946705,0.0008485201204229433,-0.0016280591100548563,-0.003076010600299077,-0.0039351099936791555,-0.005584420607282776,-0.0030955926681956528,0.000517679425357707,0.000899194733330674,-0.0033128366590902507,-0.002839482195178105,-0.004673716249737123,0.0034408660273283318
cg0057,0.009082222314093303,-0.0057377456522347756,-0.027213836219040752,-0.015566489422272829,-0.00954545144087294,0.011159840348233132,0.0015489660115289925,0.01214926242600634,-0.012316542872892878,0.022430817516432156,-0.005252593509305677,0.02690381236211713,-0.02137148755334374,-0.0016264561770217584,-0.009130251420668615,0.006296222459332381,-0.02122605532015657,0.04266744618858003,0.011133784595960958,-0.03346548533919646
cg0059,0.00486520983842806,0.00027372664052791816,-0.012555462697749485,0.00045489538799754704,0.0002809706399468164,0.005100394637506267,-0.015283265306483542,-0.0022138539231511298,0.007005119614678216,0.0053053100857397666,0.002268281694033961,0.0038322733931824915,-0.0014746654803050722,-0.006650434445162946,-0.0024471428506919655,0.0004557275258189487,-0.008474406176376022,0.019657732937616933,0.0017357468090877855,-0.006966348835842346
cg0060,0.004102334622435663,-0.0022556446055458632,-0.012231995754942547,0.006960438701154406,-0.0005845034051439857,0.005378088348633105,-0.017104705758277113,-0.0030345545594394714,0.03247329951078434,0.00183214478966149,-0.001715759949877948,0.007291365971302949,-0.008504266324194711,-0.00735362758830597,0.0020343571008653626,-0.007074855806546393,-0.0014803481102074595,0.01146791474560302,-0.0007242813738048103,-0.007335885842443326
cg0061,0.002552357936902602,0.0022927065910719395,-0.007083305783719348,0.008595474688213322,-0.0002500169207748615,0.001965086943445805,-0.012843574780091897,-0.001432044156069543,0.024405897114230798,0.004701313675494159,-0.005616016973296678,0.00968796596618028,-0.002953511670644651,-0.005075686089548893,0.002584607806281316,-0.006715338809849274,-0.006125941490106071,0.014184895557092894,0.0006706836469976918,-0.011115651391077576
cg0062,-0.0013725374276916708,0.004757216956510787,0.005228890811750411,0.006348472174355507,-0.007619210941550754,0.003938500118218902,-0.009205916102638038,0.0015801413310759778,0.02131429042954995,-0.000721857165354406,-0.0030163019093877785,0.003121307331762118,0.01210223771310234,-0.010476997041532194,-5.089678254511672e-05,-0.005751678437728272,-0.006957247479128884,0.009487403959226788,-0.0024824375150613266,-0.010793510684100997
cg0063,-0.002151033577494919,0.00014398671111109378,0.006927007415931042,0.0010152415878799132,-0.0037691662015079345,0.0024352498484898778,-0.012809237400607944,-0.005992902830800373,-0.00023623497442628038,-0.00032575252181527915,-0.005920855193247036,-0.00608636193590392,-0.00435330065977386,-0.001849417838876541,0.004155284709273305,0.0029598934430105457,-0.003738077442407535,0.0019852445193548666,-0.001259777661019901,-0.003518122980872737
cg0064,-0.003312625241742074,0.004434642987050957,0.004910664330651734,-0.003207303323158357,-0.0014236441570516618,0.0027102099276679805,-0.00884683350127833,-0.0017199705875152948,0.001737046027496991,-0.0004288683560061153,-0.0028196304041198258,-0.008609825215169195,0.003266162923362046,-0.0028452333998850625,0.002557461495262206,-7.070681435723425e-05,-0.003294890600447289,-0.00030722583928665965,-0.002381018643663677,-0.0011223370791361323
cg0065,-0.0011237864913697271,-0.0053044045629999405,-0.004399490656589296,0.0019767192971929443,0.0002522605166160811,-0.0013801485847818955,0.006879841871155737,0.0007613699170192673,-0.004752914313956492,-0.003094983921805827,0.00019857942919371832,-0.0059581979616562,0.0027538315421531917,-0.002309276619209794,-0.0007233461279867751,-0.0014262066768896855,-0.003906434348580135,-0.001160071741107726,-0.0005359387493512849,0.012222490187732474
cg0066,-0.0031953970830584082,-8.527139466525912e-05,-0.0012612464045775773,-0.004561903166520086,-0.001381500907188899,-0.005284646341229766,-0.00047986863335550844,0.0009405497559093552,-0.0015714614341974572,-0.005436880946490998,-0.0001977209664568328,-0.002531902306057145,-0.002901081320674855,-0.001493454459696287,0.00045187438513141185,-0.00710606533443871,-0.0038084213232078435,-0.003999004185367804,-0.001923907116591887,5.7630608666862865e-05
cg0067,-0.006881273552329544,0.006232787382036968,-0.005025707785799488,-0.007111134948492307,0.0011198388177864175,0.02186734581057346,-0.003939977540932632,-0.004309934194461195,0.066075278671458,0.0016437211903368293,-0.001011812835463577,0.006991004092215393,0.0076895006804323,-0.010799907710568941,0.0034299232749613806,0.0037282460162824387,-0.0004243996732125529,-0.0074330251103885804,0.0012535838485175314,0.0018622243153668585
cg0070,-0.0011706191700175065,-0.007362186865991306,-0.004851008817198448,-0.0002613223109611524,0.0007024404796370048,-0.0009472673732707139,0.007254596356539486,0.0009355795907319692,-0.005795397102097569,-0.0020807081238473297,-0.000975511947293252,-0.0038675908234854185,-0.004101165834457009,-0.0007272899659064095,0.0006177648983682169,-0.0008980750900622077,-0.003021424179540268,-0.0013166843212351926,-0.0018962131175983494,0.01203308885267981
cg0071,-0.0010941036901086331,-0.005399206091563719,-0.003229946696005859,0.0006255317709671558,0.0001297543881641678,-0.0011425385727052014,0.0051627595393357924,0.001211679599009238,-0.004761665369193095,-0.0032927645533511753,-0.00041137161916312203,-0.00531931560268212,0.0026353452184524058,-0.0022792491705380894,-0.0012659372453372878,-0.00187616802717603,-0.004068922517955295,-0.0018362207154576746,-0.0006156708893674292,0.013071532854903156
cg0072,-0.0009823658382408398,-0.004927223911400606,-0.0038286500863254254,-9.149994002165348e-05,-0.0001854814566359297,-0.0013479389374317554,0.007141640611935522,0.0008108237364467579,-0.006041111909265853,-0.002889048708011924,-0.0009492486453133641,-0.005222217987353041,0.0025810519315508105,-0.003013848206281021,-0.001494638834440641,-0.0016421558299330936,-0.003958401221763234,-0.0009677624277538331,-0.00011849049766723782,0.012983162268632912
cg0073,-0.0009597848350737763,-0.00615606605384908,-0.004099613259606276,0.002537351846272986,-0.0010870178332552008,-0.0020298134940801415,0.006083164217947615,0.0022036662169375018,-0.007177207471248736,-0.0034559066843855585,-7.296387910775447e-05,-0.0040963866929864265,0.001737029048109108,-0.0022461409636509574,-0.000515705896602398,-0.0022310263966612747,-0.00463786282464137,-0.0010816294730830185,-0.0008298441243068893,0.011717281037441248
cg0074,-0.0012052297285395763,-0.0056122080364751714,-0.0032266070118970092,0.0009241217307814281,-0.0011085928507463677,-0.0016786660845087824,0.005332192139919557,0.0016386402003916883,-0.005820307213805997,-0.0033278662305241844,-0.0009583133004102816,-0.005259079943917397,0.0021075504824068763,-0.00241646422469686,-0.0013069410307388724,-0.0018603192979372673,-0.0040352687618512234,-0.0017956840475343262,5.4540116854343526e-05,0.012686905661921625
cg0075,-0.0016162251179484893,-0.0038569285713626923,-0.0021803832701999264,-0.00025675373848216493,0.00022197187704050728,-0.001590979274508465,0.0034120520180326097,0.00011487690715917047,0.0066237202976596335,-0.0021286551918619635,-0.00024749534466773953,-0.0021329474633676724,0.0018354026260054288,-0.003026789608616497,-0.0007635367493692111,-0.0036497899252626743,-0.004297953007927919,-0.0024535417923631326,-0.00033439768634196195,0.010217464311997243
cg0076,-0.0005423256705159703,-0.006136926768681796,-0.003450653387040718,0.0007354858626539746,-0.0015084242438372928,-0.001835326800287095,0.005278820293487371,0.0024422564319119496,-0.007228005515451269,-0.002975614559359192,-0.002502063470150554,-0.005226879015494018,0.001973540799700776,-0.003912947084391554,-0.0014128040813718304,-0.0017693775421342645,-0.00291712496914585,-0.002195397065967505,0.00044409690153591135,0.011969849827194476
cg0077,-1.7835829483784955e-06,-0.0029855106472288866,-0.0022365697566765442,0.0024082678472063038,-0.0006956224886520998,-0.0023103428397294986,-0.0014056030867709967,0.007522764526143726,-0.01023527108813081,-0.0050499493538744165,-0.0011717531189362298,-0.004733959794238626,0.004649512357482798,-0.0015046338602220624,-0.00040740072948102787,0.00786195940797235,-0.003821225662170754,-0.002247172260706988,0.0009349777929952459,0.01557968204055971
cg0078,0.000442503596286248,-0.0030180967715719527,-0.0026145011945359954,0.00174261269690722,-0.0007416074916454049,-0.0025348448785593326,-0.0009118069048959151,0.007652835303138763,-0.009550253924109093,-0.0048845561454899785,-0.003027369798976417,-0.0037714489218709014,0.0037624386117168862,-0.0017121600540734045,-0.00090128652301233,0.007760269198456732,-0.0028323952220915822,-0.002524799283917233,0.0005982277300454441,0.016019324665410718
cg0079,-0.0007549082326989242,-0.005273164280730811,-0.0030966838776410382,0.0012455431945242598,-0.000625909786367864,-0.0014398680641745138,0.002147116992640549,0.0037430931539049607,-0.00835819406713046,-0.003998824838806339,-0.0007796204292713621,-0.004738054421514564,0.0005570762451044432,-0.0016832847322549853,-0.0009404963258568022,0.0013337752734924086,-0.0033685451921860667,-0.002331384859285617,5.517866916076891e-05,0.013687357467558127
cg0080,-0.0005266593152898041,-0.004801493369034114,-0.003994256393690508,5.266356361312477e-05,-0.0014898508447005333,-0.0011550176995301907,0.006187123447780162,0.003320779841537243,-0.006312372881651437,-0.003119303922913896,-0.005291032075542839,-0.003923382469024909,0.00023457551333029472,-0.003219448338257427,-0.0014809301874983145,-0.0008319492777529254,-0.002560776469825296,-0.002192543519556884,-8.91148005295629e-05,0.012405799169351845
cg0081,-0.006305918203344749,0.002701999704295004,0.005466448650090063,-0.003947840552220071,-0.003425806035880632,0.003545393884348604,-0.0015435640815706345,-0.007741083312219155,0.004732196603186547,-0.0026665522881057367,0.006420016561004256,0.016407635729607503,0.0042066710924698585,-0.0001517955437815204,-9.981830714620873e-05,-0.003067743711697391,-0.00830773831634328,-0.004646559880465619,-0.0006777908020654482,0.0031662086994629583
cg0082,-0.001582316363568133,-0.005495533117660152,-0.007136712029915517,0.004191245771167802,-0.00046423176120767595,0.0007978931960609338,-0.003302260640387798,-0.0018343419655455781,-0.0031098955214878023,-0.0024643908454364326,0.00029885633213383537,-0.01712977831689004,-0.005016140948096496,0.008089120563489257,0.005007532654947423,-0.0012808448406936917,-0.0043949587402093366,-0.0014719960812486395,0.00039429129730504485,-0.00409404525499443
