,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
cg0018,0.00015493540447472108,-0.006399096576623353,-0.007293784212997625,-0.006994697174110776,0.0032400497416399826,-0.0036557886704579536,-0.01606536495747054,-0.0009898014766644815,0.005542441599729364,0.003945161783875554,0.0021866196238031124,0.0266049836520962,0.022598765922071825,-0.008470450450337445,-0.004124162933017858,-0.010320164744995152,0.009029079992304899,-0.011877091090861509,-0.004970137831521592,0.00038658135321216133,0.005864787002875159,-0.009152031536862757,-1.3573813328426887e-05,0.009205317965913349,-0.00020094296537117256,0.0034211106677298295,-0.004460414332684893,0.011803529348750279,-0.009872104619489735,-0.008483453508111518,-0.003936677828736055,0.008699335505268113,-0.008677558379834029,0.005125788616776805,0.004205637134877216,0.0038023817026597404,-0.005641446299691448,0.005305394318283446,0.00657386283421864,-0.0046613119548753615,-0.0025340999901980214,-0.005173534895377112,0.008874049399011638,-0.0026523008076031456,-0.014106581236490614,0.007050819774711359
cg0019,0.0007721116162852323,-0.0004659026869442432,-0.0022552019522946247,-0.007356957699589061,-0.002123992114574761,-0.0020609059267940773,-0.0037730000825917597,-0.0008194541890169377,6.990469786675133e-05,-0.0018852838687452478,0.0014149420792256377,-0.002141390084648374,-0.0007294809062300351,-0.002718514704690679,-0.0010709923002031171,-0.001749967762039453,0.0015677539465225382,0.0007451893423919578,-0.0010804355818632228,-0.003809777978710201,-0.0021429984112247753,-0.004819065529597184,-0.006357894207790066,0.001122751837517934,0.0006882357117315328,-0.00017203475040024934,-0.002345839796464677,0.0018473849784651152,-0.0027964892854931865,-6.318509263177279e-05,-0.004143835075521293,0.0027557874010935594,-0.0021373954811902173,-0.004516732992858911,0.00026394823870646775,0.0023265321477147,-0.004623407921685451,-0.0033532523305952956,-0.0027759183141517155,-0.002411657670952367,-0.005124534204459627,-0.0008239424388195927,0.002630385736529025,-0.003785761004686363,-0.004684966213407133,0.0037984582884640163
cg0021,-0.003531278365134039,-0.00903979364054833,-0.04169564217237052,0.000486803151818636,-0.000728196986873049,0.35782249653214415,0.033307093659298556,-0.010694192550213482,-0.030225625323490664,-0.009088891572067704,-0.003925983486896076,0.004589295880158037,0.012547342326375293,0.006546654662999452,0.006204495250576705,0.02321562557026446,-0.019830194142490595,0.004688141308390299,0.0013253224508522144,0.013789566689196895,-0.013585504696877852,0.00727652372955523,0.002372257751748079,-0.008586917479546553,0.02197462754538071,0.017830565603726263,0.0007691098263617882,-0.0009149250613447878,-0.01519055150220032,0.003581565568078961,-0.03237843098114261,0.0006764284578176503,-0.00041962848626196024,0.020565041691498254,-0.00635473467414605,0.007115546281886163,-0.0024272735428592816,0.009029054066087278,-0.013967591551148706,0.020940326367161605,0.007401583790771547,0.02703793347600326,0.009187100376213984,-0.01235398240140016,-0.0018199910731219581,-0.01033541004395533
cg0025,-0.0018385813427807224,-0.002675898444078962,-0.0026385708040698366,-0.0017540791642317842,-0.000334668668009238,-0.0030349613802738424,-0.0012655534694487624,0.00046481497453123357,0.0025766326226830537,-0.0016175248144662258,0.0016882237119697247,-0.0052072111003704236,0.0002241516197230129,-0.0005877859126676144,0.0005117942219186619,5.527325309961862e-05,0.00635683208180851,-0.00293080232460445,-0.0018350877154163971,-0.004587854801346608,-0.0012371386241467552,0.0018595649139619961,-0.006979863412027645,0.0023293867758314357,0.001138889055865907,-0.001959740926713953,-0.0003635133805671101,-0.0017916307444950704,0.002552419855992287,-0.001243621194195005,-0.0039665540415981995,-6.181754345175444e-05,-0.004821374937265288,0.0005868922161858906,-0.000672147548520412,-0.0009601217412460345,-0.0013472174779741008,-0.003757250150726009,-0.001809560950780412,0.000267066684930317,-0.006198537372451855,-0.0009802561026749583,0.004378968593403829,0.00178355228005609,-0.01117576185640234,-0.002074162106433184
cg0026,-0.005495184121317293,-0.0028230207646551733,-4.4365698414270197e-05,1.3488837784790276e-05,-0.00031290633469056064,-0.0017317902212468528,0.004089848144329923,-0.0017181213991322572,-0.0020008479026373737,-0.00021997315613316,0.0017310213988927998,-0.0059553590090922,-0.0011785364208010988,0.004169648753364904,0.0016854900055704822,0.0018022565665644047,3.450819493138066e-05,-0.00259228504363315,-0.0016100719698124682,-0.004848953977008756,0.001631701657455833,-0.00016774706117074947,-0.0021793331673681236,0.0006052559279735379,0.0002449305945814185,-0.0005336721393912531,-0.000591079377643517,-0.0016304504690872815,0.0019309064743133568,-0.0021791584292337983,0.0009409447547916491,8.586153672364619e-06,-0.002637876736540856,0.0017919973908042384,0.00044681662203015904,-0.0010880349164417626,-0.0002385114222260103,-0.0009167447108755578,-0.005623006331153954,0.003284323842451633,-0.007532748583315876,0.0027170004818655477,0.00020334073863480885,0.004537798753570934,-0.007759638976024002,-0.005125159501874973
cg0027,-0.0011583494880419334,-0.0024513810013925175,-0.000879117636961644,-0.0052222643218573965,-0.0022120896710200485,-0.0026305874701490857,-0.002361217889514868,0.0005517608701830086,-0.0007506148740482255,7.448280187188643e-05,-0.00036206054567820253,-0.0038439457284307303,-0.0008101221143916842,-0.0006395239021076235,0.00034850248468358693,0.0002415285884020471,0.0015092838665919034,-0.000807149736287599,-0.0008652985518561737,-0.005134354732982979,-0.0021021697482298566,-0.004895562567116074,-0.005328447424155894,0.002768561584543439,0.00026625181759523534,-0.0010499865411810138,-0.0016669738127380552,0.0015188714221615895,-0.0035638366246886666,-0.0002247655480940308,-0.0009979623899785477,0.0008468478341165285,-0.00305082630655748,-0.0026746888424222705,8.49004863890458e-05,0.0019508251022569768,-0.003787631301878981,-0.00331994214517506,-0.0033275722769674585,-0.001120983498940838,-0.004741937976534252,0.002636754830590577,0.002652874579351994,-0.0016118458839202256,-0.006710400421627999,0.003044493626995944
cg0029,-0.0008011672130450662,-0.002612644124255218,-0.002298300728569931,-0.005492737567886328,-0.002428646322819995,-0.002624607741974929,-0.0017247103602086827,-0.0004174280070736561,-0.0010118430670723703,-0.0020404939654453634,0.0001820203494378408,-0.004829742840279329,-0.0004095879198326564,5.65803456824735e-05,0.00044532573010389097,0.0012290210565355233,0.0019832178328261104,0.0016433612768745457,-0.0006963586356371948,-0.0046301527093031,-0.002363283810694893,-0.003061897381396969,-0.005571494792245981,0.0019474084275643727,0.0007174974215933273,-0.0001514329924707042,-0.0015939229793879922,0.0019492637960341755,-0.0029537367944180693,0.0006940566724081811,-0.002871967334760439,0.0015271303652411284,-0.001110813762545829,-0.004440344188869666,-0.000421150118928367,0.0028364266338111004,-0.0029501111403106737,-0.004138812937574624,-0.0028114875309425223,-0.0012878382419481533,-0.0023050396713251062,0.0013314740808724108,0.0024532534606815557,-0.003483937073175638,-0.006926660808823645,0.001729258155419942
cg0031,-0.0008909928018841208,-0.0007209197149002888,-0.003565894037817463,-0.004449697063592944,-0.003581283763465383,0.0005208865326213055,-0.0028016221277534703,-0.0004711678644764091,-0.0001345677600272172,-0.0025059744382420136,0.000977873700130823,-0.002739105147743266,-0.00047518897437555407,-0.0008670865867009935,-0.00042322939709890975,-5.375296705003709e-05,0.0035392517970052207,0.0018335255298178065,-0.0009909372895347186,-0.002987738829124963,-0.0016377139189355028,-0.002999456824624517,-0.009790346179376625,-0.0008747263749511993,0.0019266214232850274,0.00023704788257441752,-0.0030481092574817055,0.003424010207012727,-0.00046829199659485245,-0.0005098864336399529,-0.004494481578133136,0.0025191467111156814,0.0019653134787591064,-0.0055667914660539625,0.0009175310773808208,0.0036005059322704014,-0.004192382842150195,-0.0042682832790426235,-0.00237720090897091,-0.0014680265912856794,-0.006092941460956738,-0.0017255989041166106,0.0037335317876604746,-0.005654317313307977,-0.005162762260462731,0.0007561404729826155
cg0033,-0.0010606517642099593,-0.0012006508688625374,-0.0033359209095981278,-0.006448040839089786,-0.00315444161402359,-0.003025284168563668,-0.0027199482286511456,0.00042163185003779113,-0.0009939348398485207,-0.00277091738341711,0.00147906819829773,-0.0014477932415099628,-0.0010038935832927228,-0.0024091985682437767,-0.00010973167528241161,-0.002440828794446927,0.0012807864940769021,0.002167059235294192,-0.0007132757790924163,-0.005832179452797509,-0.002883472889910501,-0.004984579022788044,-0.010124105875970384,0.0017521621357087511,0.0019594120352982225,-0.0009209084343543791,-0.002064214628325698,0.0012306472854839246,-0.0025852820498522364,-6.950801956773746e-05,-0.003352582313412921,0.0007877343403867229,-0.0018082507035159367,-0.0034038480837372065,-0.0003172449547144102,0.003346027293264861,-0.004117617841013131,-0.002562798366139642,-0.0028206856925816442,-0.0004891440091404989,-0.004952433890498693,0.0014551697923502328,0.003600856178271133,-0.0025695786106148823,-0.0049431575373953445,0.005636898358317344
cg0034,-0.0012624077665309666,-0.0011417737856009224,-0.002506930121857021,-0.006647591939457646,-0.0025838502646084887,-0.0015807293087297632,-0.0017971567351290055,-0.0010479268060611408,-0.00010515347231961689,-0.0027565350603114764,0.0005675746952585246,-0.002496406979211038,-1.6947696910328688e-06,-0.00045878077132226885,0.00024121056921567186,-0.000511495188526514,0.0031100467245254444,0.0018513585021547522,-0.0008856687079660672,-0.004068431381462755,-0.00175290939508268,-0.0038616114685667458,-0.0075965069918089234,0.0015338802400297977,0.0015227864708291098,-0.00023537692760353685,-0.0026023691386688045,0.0017475574939934428,-0.0019614486221303422,-0.000583094902255561,-0.003629446485762001,0.0022769937362647078,-0.0012477332426741538,-0.003636126495310637,-4.925212982832161e-05,0.0036680918523057915,-0.003993780018282652,-0.004371669193398311,-0.0016105068170344954,-0.0006887158004449317,-0.004750004481196381,-0.0011394583008038726,0.0030846707574260592,-0.0037320402534475076,-0.006666977398841699,0.0020865756511343828
cg0035,-6.96273398184272e-05,-0.001458325603870392,-0.00386893997948507,-0.005651375402973732,-0.0021973367780022805,-0.002713807514056243,-0.0016003734983910311,-0.00047872392011371126,0.0001090779363767097,-0.0029539976820800984,0.0011630298145179697,-0.0024094442634264583,-0.0004545492022448512,-0.0024646426511158344,-0.0003925690130754639,-0.0016743436236685539,0.0036165832228242183,0.0007509450954137303,-0.0007158123139322391,-0.004855696171368276,-0.002828271040035679,-0.004727844582664676,-0.010952443146410095,0.00027526193264889123,0.0018188332116703882,-0.0005179216442660685,-0.0018406787446194797,0.0011128372267483946,-0.002926605373362276,-0.001013359789526789,-0.003430682409365361,0.0017241287342830095,-0.0018441353744401534,-0.0028484600374073118,-0.0005380642608001978,0.003234007377022907,-0.004296566829153947,-0.002351271433467103,-0.003048809058212709,-0.0007637453726883413,-0.004614068362448463,0.0006148355625253101,0.003149628689580936,-0.0029491178456185203,-0.006522604655594671,0.0046038184127037375
cg0037,-0.0007693072117954604,-0.002189405036320984,-0.004186068409157696,-0.006570024561275784,-0.0019415354624601495,-0.0037352673640940557,-0.0036020896311880096,-0.0005468704599970306,0.0010941649354028941,-0.005011260189868469,-0.0007743519885593486,-0.003301132913043658,0.0009164551371203339,-0.005561595829681587,0.0027192057643430343,-0.00328434041472403,0.00494459023548884,0.0002694471182418822,-0.0017103866415006334,-0.006484020391266151,-0.00302781172888619,-0.0044321222823655426,-0.011133304228777327,0.003200506087895716,0.001547856966030848,-0.0019539449692453155,-0.0027212197330173044,0.0027416132274704964,-0.0026318487377975557,-0.00023584723298551407,-0.0059110894791092414,0.0005624375407413971,-0.002026272114173208,-0.0004657278908511148,-0.0017750661510486444,0.0028917679175898426,-0.003907966655098514,-0.0034390301432908376,-0.004320976300516209,-0.0004619088077768679,0.0006410266867901308,0.000963183254397425,0.0034567242300033336,-0.0009165260279881535,-0.009184423178838878,0.004620920087593616
cg0038,-0.000993178625901691,-0.002208432024093104,-0.004226795574970211,-0.0055917981312127015,-0.003342796337538254,-0.0024218976103292183,-0.0023967535174194265,-0.0009134724186543058,-0.0005539886607323972,-0.0037753983034396242,0.0007584817513877218,-0.0012567741595826032,7.022980960402638e-05,-0.0013012768781971468,-8.742802290189391e-05,-0.0014528013201939762,0.0020927598584943854,0.0024067090983768314,-0.0009487036531670891,-0.0052423282166754815,-0.002154151035495112,-0.004905010727146343,-0.009670033437308594,0.00033374021941217665,0.002073711793157188,0.00038063224279899445,-0.0020919886727038223,0.001995007930984685,-0.002261587109010421,-0.000496364932305994,-0.0029104910881184026,0.0013270117124989439,-0.0007946643370933891,-0.0035813547945530073,-0.0008005643706064791,0.00519370361512775,-0.004152054780641459,-0.0030062971530949267,-0.0020911940923133347,-0.000674339286260613,-0.004818654975717272,0.00041228356622873534,0.003181424236072874,-0.0035788427071087965,-0.005208022809872034,0.0036304637073266647
cg0039,-0.0017271487337940162,-0.002011025541238987,-0.004797930442453548,-0.003514799787791057,-0.0018225094137527332,-0.0005416948684990798,-0.0021546367061162715,-0.00076446281787766,-0.0030950506013460153,-0.0022597380068207044,0.0009183730602954169,-0.001591553965509003,-0.0005662513257676241,0.0016163914465172407,0.00024248063715581392,-0.00019033024310834756,0.003316472491154662,0.0008611833594713024,-0.0013982718180864922,-0.007084105600565005,-0.0022150764323673475,-0.0006061310602832773,-0.0046307763522965934,0.0007582280318287189,0.0037263364190717667,-0.0008956036318521843,-0.002126124598666094,0.0028715587049067555,-0.004457824640375182,0.0005645497362289819,-0.002575947943219621,-0.0004848815145581091,-0.0020928817968412484,-0.003847580615763471,-0.0009642899650787119,0.0024117455031500167,-0.0026738547737987966,-0.0037214907112836904,-0.002462084698708859,-0.0009386160562629945,-0.007759332322604063,-0.0005045291870426864,0.0012381333645162453,-0.00301228643775017,-0.0060959675345802575,-0.0008500398408346259
cg0040,0.0001354423586474696,0.0005258440805932542,-0.0058211699341418534,-0.0036361970182230753,-0.005329602900480207,-0.0002478533226317682,-0.0009255025875533494,0.0031620612521671655,-0.002566386592031112,-0.0015185117991417141,0.002882418728326692,-0.0015583162932047263,-0.0006985922222654662,-0.00242843585968683,0.0013881807605967038,-0.0031711217308653134,-0.0005692016430972983,0.00011157175356053874,-0.003321425919961965,-0.010660536037264294,-0.0040497169665600526,-0.002134643821383259,-0.005259381621492241,0.002052388471702107,0.006474248243851253,-0.0008948959784239563,-0.0024833304278778054,-0.0011018360063595033,-0.0026277613960849827,-0.002456262383576562,-0.0005131688846653523,0.003610661677577737,-0.004464448312785998,-0.0040888821828048445,0.002250308483359384,-0.0010610985566823121,-0.0038389429800936067,-0.0013793013852134578,-0.004744921852861562,-0.003865926789208139,-0.0023661921348870924,0.005353146253476583,0.006368173083176262,-0.0019384676164153018,-0.01313587428893805,0.007378233168406546
